Timestamp,Transaction Type,Asset,Quantity Transacted,Spot Price Currency,Spot Price at Transaction,Subtotal,Total (inclusive of fees),Fees,Notes
2021-10-20T01:05:08Z,Receive,USDC,139.323916,USD,1,,,,Received 139.323916 USDC from an external account
2021-10-20T03:10:45Z,CardSpend,USDC,5.42,USD,1,,,,616f88b3913d4a1aac248be2
2021-10-20T04:30:56Z,CardSpend,USDC,79.75,USD,1,,,,616f9b7f76a9ab00a89e6b86
2021-10-20T05:41:07Z,CardSpend,USDC,23.2,USD,1,,,,616fabf2ffd36d0db21fbbdb
2021-10-20T21:59:56Z,CardSpend,USDC,92.71,USD,1,,,,6170915bb052920da4793b8c
2021-10-20T23:18:05Z,Receive,USDC,185.401912,USD,1,,,,Received 185.401912 USDC from an external account
2021-10-20T23:33:21Z,Sell,USDC,200,USD,1,200,200,0,Sold 200.0000 USDC for $200.00 USD
2021-10-21T00:32:12Z,CardSpend,USDC,54.3,USD,1,,,,6170b50aa83554167dfe712b
2021-10-21T00:32:14Z,CardSpend,USDC,1.99,USD,1,,,,6170b50dc8c9ad1204806a2e
2021-10-21T03:07:52Z,CardSpend,USDC,6.51,USD,1,,,,6170d986d8a9ea0fe3170b38
2021-10-21T03:58:16Z,CardSpend,USDC,3.25,USD,1,,,,6170e5564bf92a0da02b6d48
2021-10-22T00:09:37Z,CardSpend,USDC,32.18,USD,1,,,,61720140abf8ee1aa241cba4
2021-10-22T02:16:00Z,CardSpend,USDC,4.33,USD,1,,,,61721edf9a0723165f4337ef
2021-10-22T21:50:48Z,CardSpend,USDC,66.95,USD,1,,,,61733236197d14bbbc60bbb7
2021-10-23T00:09:00Z,Receive,USDC,984.610745,USD,1,,,,Received 984.610745 USDC from an external account
2021-10-23T00:22:41Z,Sell,USDC,500,USD,1,500,500,0,Sold 500.0000 USDC for $500.00 USD
2021-10-23T15:34:37Z,CardBuyBack,USDC,10.31,USD,1,,,,Bought 10.3100 USDC for $10.31 USD Card Hold Release.
2021-10-24T00:35:12Z,CardSpend,USDC,5,USD,1,,,,6174aa3f964ab50b7c0f8246
2021-10-24T02:59:46Z,CardSpend,USDC,21.72,USD,1,,,,6174cc215624ea0724f4ccd6
2021-10-24T05:49:06Z,CardSpend,USDC,32.58,USD,1,,,,6174f3d1bad61b165801fbe0
2021-10-24T08:32:22Z,CardSpend,USDC,63.4,USD,1,,,,61751a14f8005802ca5cfe63
2021-10-25T01:58:35Z,CardSpend,USDC,11.94,USD,1,,,,61760f4905e0e402ca987e91
2021-10-25T08:18:35Z,CardSpend,USDC,50,USD,1,,,,6176685af32c0e00a8483bd9
2021-10-26T01:01:37Z,CardSpend,USDC,97.17,USD,1,,,,6177536fda51c60b7d2e7ffe
2021-10-26T01:09:13Z,CardSpend,USDC,54.3,USD,1,,,,61775538d64cbe18816878d2
2021-10-26T01:09:16Z,CardSpend,USDC,1.99,USD,1,,,,6177553a6f5d4d0da43027d9
2021-10-26T05:00:17Z,CardSpend,USDC,15.2,USD,1,,,,61778b5ff4280b0da5bf3a2e
2021-10-27T00:48:30Z,CardSpend,USDC,32.18,USD,1,,,,6178a1dd04e6ec0957d41edf
2021-10-27T00:51:42Z,CardSpend,USDC,32.18,USD,1,,,,6178a29d9d115e16565038ca
2021-10-27T01:35:03Z,CardBuyBack,USDC,32.18,USD,1,,,,Bought 32.1800 USDC for $32.18 USD Card Hold Release.
2021-10-27T15:06:16Z,CardBuyBack,USDC,13.63,USD,1,,,,Bought 13.6300 USDC for $13.63 USD Card Hold Release.
2021-10-27T15:07:23Z,Buy,USDC,500,USD,1,500,500,0,Bought 500.0000 USDC for $500.00 USD
2021-10-27T17:21:32Z,CardSpend,USDC,10.49,USD,1,,,,61798a9a135d1b00a2c10f4f
2021-10-27T23:49:23Z,CardSpend,USDC,5,USD,1,,,,6179e5820f485f0dafc8d42f
2021-10-29T08:22:11Z,CardSpend,USDC,150,USD,1,,,,617baf31ac6a820726f11007
2021-10-30T03:32:00Z,CardSpend,USDC,3.25,USD,1,,,,617cbcaed1adaf0da9fc7572
2021-10-30T03:32:27Z,CardSpend,USDC,13.04,USD,1,,,,617cbcc935d58016728dbfab
2021-10-30T20:26:02Z,CardSpend,USDC,6.51,USD,1,,,,617daa5814ebc81676c17ba1
2021-10-30T20:38:43Z,CardSpend,USDC,183.54,USD,1,,,,617dad52078c0502d2cfdd1f
2021-10-30T20:44:42Z,Buy,USDC,500,USD,1,500,500,0,Bought 500.0000 USDC for $500.00 USD
2021-10-31T01:21:47Z,CardSpend,USDC,58.8,USD,1,,,,617defaa9491e304fcbbd69f
2021-10-31T01:21:49Z,CardSpend,USDC,1.99,USD,1,,,,617defacfab29f142b987336
2021-10-31T23:53:34Z,CardSpend,USDC,32.18,USD,1,,,,617f2c7dce809f144a27042c
2021-11-01T00:40:36Z,CardSpend,USDC,5.42,USD,1,,,,617f3782f7d3a702c2cd3c62
2021-11-02T23:42:25Z,Rewards Income,USDC,0.050149,USD,1,0.05,0.05,0,Received 0.050149 USDC from Coinbase Rewards
2021-11-03T05:03:02Z,CardSpend,USDC,23.2,USD,1,,,,618218053daac002cfb2d0bd
2021-11-03T05:03:06Z,CardSpend,USDC,12.02,USD,1,,,,618218098134f00da7bf0a15
2021-11-03T20:28:41Z,CardSpend,USDC,54,USD,1,,,,6182f0f7825460072a1c92d2
2021-11-03T20:43:22Z,CardSpend,USDC,6.51,USD,1,,,,6182f469c911b418b7c0be81
2021-11-04T00:21:15Z,CardSpend,USDC,32.18,USD,1,,,,6183277988fc461663a1b5af
2021-11-04T01:54:42Z,CardBuyBack,USDC,32.18,USD,1,,,,Bought 32.1800 USDC for $32.18 USD Card Hold Release.
2021-11-05T00:28:36Z,CardSpend,USDC,0.99,USD,1,,,,61847ab2d9e26500a21ee7ce
2021-11-05T00:38:31Z,CardSpend,USDC,53.8,USD,1,,,,61847d058134f000a45cc52e
2021-11-05T00:38:33Z,CardSpend,USDC,1.99,USD,1,,,,61847d085b09101228186368
2021-11-06T23:54:09Z,CardSpend,USDC,10.85,USD,1,,,,618715a0e8ec0d165e393667
2021-11-07T21:38:04Z,CardSpend,USDC,6.51,USD,1,,,,6188473a106d9453042e867f
2021-11-08T00:10:45Z,CardSpend,USDC,1,USD,1,,,,61886b043c5cd96a73b731a5
2021-11-08T01:28:11Z,CardSpend,USDC,12.07,USD,1,,,,61887d29b7a2ad18ac40c22f
2021-11-08T01:34:32Z,CardSpend,USDC,7.34,USD,1,,,,61887ea7dbf96ea1954f1905
2021-11-08T01:44:33Z,CardSpend,USDC,18.98,USD,1,,,,618880ff11d5d5120d3aecdd
2021-11-08T02:36:06Z,CardSpend,USDC,30,USD,1,,,,61888d14a8153902d28f5b40
2021-11-08T04:11:09Z,CardSpend,USDC,4.33,USD,1,,,,6188a35b75796acc31c745b9
2021-11-08T05:05:14Z,CardSpend,USDC,126.31,USD,1,,,,6188b00917e869ad5bc3f61e
2021-11-08T05:12:03Z,CardSpend,USDC,39.88,USD,1,,,,6188b1a26f5d4d0500e3b535
2021-11-08T07:32:06Z,Buy,USDC,500,USD,1,500,500,0,Bought 500.0000 USDC for $500.00 USD
2021-11-08T07:34:42Z,CardSpend,USDC,387.39,USD,1,,,,6188d311531c931202095113
2021-11-08T08:17:22Z,CardSpend,USDC,5.42,USD,1,,,,6188dd105340d91203bfafac
2021-11-08T11:29:41Z,CardSpend,USDC,190.1,USD,1,,,,61890a235974bc165c2d841c
2021-11-08T18:06:37Z,CardSpend,USDC,85.89,USD,1,,,,6189672c97d2cc72fb8911a6
2021-11-08T18:17:34Z,CardSpend,USDC,82.03,USD,1,,,,618969bcd0a271165b98590a
2021-11-08T18:18:01Z,Buy,USDC,500,USD,1,500,500,0,Bought 500.0000 USDC for $500.00 USD
2021-11-09T00:36:59Z,CardSpend,USDC,54.3,USD,1,,,,6189c2a9dc91050dab5abe83
2021-11-09T00:37:02Z,CardSpend,USDC,1.99,USD,1,,,,6189c2ac3f66c302d37dea05
2021-11-09T16:33:01Z,CardBuyBack,USDC,16.43,USD,1,,,,Bought 16.4300 USDC for $16.43 USD Card Hold Release.
2021-11-09T16:34:59Z,CardBuyBack,USDC,10.7,USD,1,,,,Bought 10.7000 USDC for $10.70 USD Card Hold Release.
2021-11-09T22:53:52Z,CardSpend,USDC,5,USD,1,,,,618afbfe52f4ed0feaabe9d6
2021-11-10T02:19:50Z,CardSpend,USDC,9.77,USD,1,,,,618b2c44f98fb10b8f43dcf9
2021-11-10T04:06:08Z,CardSpend,USDC,21.72,USD,1,,,,618b452e6402250dbbe659ba
2021-11-10T10:48:25Z,CardSpend,USDC,23.77,USD,1,,,,618ba3778e8ce30730a6c046
2021-11-11T00:05:21Z,CardSpend,USDC,257.5,USD,1,,,,618c5e40cde17e143a34b034
2021-11-11T01:47:05Z,CardSpend,USDC,38.05,USD,1,,,,618c7617c27356189c4149de
2021-11-11T05:01:44Z,CardSpend,USDC,16.28,USD,1,,,,618ca3b7cd962b0b8c39b42f
2021-11-11T20:44:12Z,Buy,USDC,1000,USD,1,1000,1000,0,"Bought 1,000.0000 USDC for $1,000.00 USD"
2021-11-12T17:13:23Z,CardSpend,USDC,18.9,USD,1,,,,618ea0b17eef1202d6ddcb4a
2021-11-13T00:40:50Z,CardSpend,USDC,37.06,USD,1,,,,618f0991d49afb050430868b
2021-11-13T01:15:12Z,CardSpend,USDC,106.25,USD,1,,,,618f119f5f464c1209e902a4
2021-11-13T01:15:15Z,CardSpend,USDC,1.99,USD,1,,,,618f11a1ed9958096dc248f7
2021-11-13T06:50:18Z,Convert,USDC,1025.45,USD,1,1004.87,1025.45,20.58,"Converted 1,025.4500 USDC to 1,000.366394 UST"
2021-11-14T15:12:48Z,CardSpend,USDC,8.39,USD,1,,,,6191276e33c5f10fdb42ebe2
2021-11-14T22:57:00Z,CardSpend,USDC,5.42,USD,1,,,,6191943b491098142d58861a
2021-11-15T02:51:55Z,CardSpend,USDC,19.99,USD,1,,,,6191cb49f5a7e504f45be953
2021-11-15T07:01:58Z,CardSpend,USDC,132.45,USD,1,,,,619205e5f0d93f0dab661c66
2021-11-15T09:07:04Z,CardSpend,USDC,8.68,USD,1,,,,619223369330fe12879e36f8
2021-11-16T03:25:06Z,CardSpend,USDC,13.03,USD,1,,,,61932490469918122a72d17b
2021-11-16T05:22:28Z,CardSpend,USDC,10.75,USD,1,,,,61934012a6616e0505bd696d
2021-11-16T20:22:27Z,CardSpend,USDC,88.44,USD,1,,,,61941301d74f4d0dc97e438d
2021-11-16T20:22:29Z,CardSpend,USDC,1.99,USD,1,,,,6194130327b1771ad0fc5a15
2021-11-17T01:17:06Z,CardSpend,USDC,38.05,USD,1,,,,6194581158b6a31884a0c32e
2021-11-17T07:45:49Z,CardSpend,USDC,23.2,USD,1,,,,6194b32cca33131682ee4628
2021-11-17T20:08:57Z,CardSpend,USDC,11.94,USD,1,,,,619561564315b10feaf8f3df
2021-11-18T23:51:52Z,CardSpend,USDC,13.03,USD,1,,,,6196e7168d883f144f1fa32a
2021-11-19T03:09:35Z,CardSpend,USDC,124.29,USD,1,,,,6197156bb96e0e0fd90b93ac
2021-11-19T03:16:54Z,CardSpend,USDC,24.42,USD,1,,,,61971724284ed916699927ab
2021-11-19T09:24:26Z,CardSpend,USDC,4,USD,1,,,,61976d48824f2102d99f6042
2021-11-19T20:51:47Z,CardSpend,USDC,117.27,USD,1,,,,61980e6189c31302d8a1e41a
2021-11-19T22:18:10Z,CardBuyBack,USDC,124.29,USD,1,,,,Bought 124.2900 USDC for $124.29 USD Card Hold Release.
2021-11-19T23:59:47Z,CardSpend,USDC,7.59,USD,1,,,,61983a6e1a17cf0fde7ddbe3
2021-11-20T07:38:37Z,CardSpend,USDC,12.07,USD,1,,,,6198a5fb285d4f00ada93c2c
2021-11-20T07:39:08Z,CardSpend,USDC,12.07,USD,1,,,,6198a61b352d890dc7199c1e
2021-11-20T07:40:14Z,CardSpend,USDC,12.07,USD,1,,,,6198a65dc059d01429fb160c
2021-11-20T07:43:13Z,CardSpend,USDC,14.68,USD,1,,,,6198a70e7204c31ae6f78ff5
2021-11-20T19:35:19Z,CardBuyBack,USDC,16.73,USD,1,,,,Bought 16.7300 USDC for $16.73 USD Card Hold Release.
2021-11-21T00:28:43Z,CardSpend,USDC,58.8,USD,1,,,,619992b932ee25143ca0a4bc
2021-11-21T00:28:46Z,CardSpend,USDC,1.99,USD,1,,,,619992bcbed8011438b9e4aa
2021-11-21T00:58:40Z,CardSpend,USDC,7,USD,1,,,,619999bf65ad68dc95bae083
2021-11-21T03:34:38Z,CardSpend,USDC,3.25,USD,1,,,,6199be4de8f1941897bdafde
2021-11-22T00:57:24Z,CardSpend,USDC,14.04,USD,1,,,,619aeaf2f0349b00a3d996a0
2021-11-22T01:17:53Z,CardSpend,USDC,38.05,USD,1,,,,619aefbf6d6be811f9f44cbf
2021-11-22T10:06:06Z,CardSpend,USDC,20.54,USD,1,,,,619b6b8b15c31aab41a09452
2021-11-22T15:39:20Z,CardSpend,USDC,32.22,USD,1,,,,619bb9a7c059d0974cfa0258
2021-11-22T16:58:55Z,CardSpend,USDC,40,USD,1,,,,619bcc4d347f145a7af16b2d
2021-11-23T03:21:03Z,CardSpend,USDC,21.72,USD,1,,,,619c5e1ecf581d0946d77eff
2021-11-24T01:21:51Z,CardSpend,USDC,12.95,USD,1,,,,619d93acbb9fcf121f5abbed
2021-11-24T04:06:38Z,CardSpend,USDC,7.59,USD,1,,,,619dba4cf6ce1e00aa3cb3de
2021-11-24T22:59:38Z,Buy,USDC,500,USD,1,500,500,0,Bought 500.0000 USDC for $500.00 USD
2021-11-25T01:15:00Z,CardSpend,USDC,38.05,USD,1,,,,619ee392f4c26200a386e3a1
2021-11-25T02:10:45Z,CardSpend,USDC,36.19,USD,1,,,,619ef0a3e18a02188f4022d4
2021-11-25T02:11:30Z,CardSpend,USDC,1.99,USD,1,,,,619ef0d0731d410dae87793a
2021-11-25T02:11:31Z,CardSpend,USDC,106.25,USD,1,,,,619ef0cd23f02900a1756f82
2021-11-25T02:12:54Z,CardSpend,USDC,9.99,USD,1,,,,619ef124c9007b0b8548aacd
2021-11-25T07:55:32Z,CardSpend,USDC,3.14,USD,1,,,,619f41730b8fee188aade586
2021-11-25T08:26:32Z,CardSpend,USDC,41.28,USD,1,,,,619f48b7c75c7b167dd25f2f
2021-11-25T08:26:42Z,CardSpend,USDC,29.99,USD,1,,,,619f48c0bec71f00aec0c867
2021-11-25T09:06:46Z,CardSpend,USDC,50,USD,1,,,,619f522504713a0da7b211c5
2021-11-26T14:32:35Z,CardBuyBack,USDC,3.73,USD,1,,,,Bought 3.7300 USDC for $3.73 USD Card Hold Release.
2021-11-26T17:29:02Z,CardSpend,USDC,5,USD,1,,,,61a1195c5aacd705064d3ff9
2021-11-27T03:16:14Z,CardSpend,USDC,5.42,USD,1,,,,61a1a2fbe57e536055495381
2021-11-27T05:28:45Z,CardSpend,USDC,49.99,USD,1,,,,61a1c20b7a19f57e22118a94
2021-11-27T10:37:58Z,CardSpend,USDC,10,USD,1,,,,61a20a855927f12095c260aa
2021-11-27T17:03:41Z,CardSpend,USDC,10.49,USD,1,,,,61a264eb9463a872b4f57b61
2021-11-29T02:24:14Z,CardSpend,USDC,129.25,USD,1,,,,61a439cccbcaec7089cacf0e
2021-11-29T03:23:59Z,CardSpend,USDC,21.72,USD,1,,,,61a447cc14c3f00243f60df5
2021-11-29T04:16:21Z,CardSpend,USDC,23.2,USD,1,,,,61a454131a6e7685e881bee6
2021-11-30T02:03:26Z,CardSpend,USDC,38.05,USD,1,,,,61a5866c29fa000fd4f4920b
2021-11-30T04:52:28Z,CardSpend,USDC,6.51,USD,1,,,,61a5ae0a9289da1438b3334f
2021-11-30T17:12:25Z,CardSpend,USDC,35.27,USD,1,,,,61a65b7865c92504f6e37ed0
2021-11-30T17:13:18Z,CardSpend,USDC,53.26,USD,1,,,,61a65bace65fd21ab7d1bc07
2021-12-01T01:40:53Z,CardSpend,USDC,1.99,USD,1,,,,61a6d2a21b7227188deb3ee7
2021-12-01T01:40:58Z,CardSpend,USDC,1.99,USD,1,,,,61a6d2a8fa2f300fd3d15a40
2021-12-01T01:41:19Z,CardSpend,USDC,1.99,USD,1,,,,61a6d2bd23400f18b1fcd922
2021-12-01T01:41:29Z,CardSpend,USDC,1.99,USD,1,,,,61a6d2c5a3c9d500ad6ac13c
2021-12-01T01:48:46Z,Buy,USDC,500,USD,1,500,500,0,Bought 500.0000 USDC for $500.00 USD
2021-12-01T09:06:02Z,CardBuyBack,USDC,1.99,USD,1,,,,Bought 1.9900 USDC for $1.99 USD Card Hold Release.
2021-12-01T09:06:09Z,CardBuyBack,USDC,1.99,USD,1,,,,Bought 1.9900 USDC for $1.99 USD Card Hold Release.
2021-12-01T09:07:43Z,CardBuyBack,USDC,1.99,USD,1,,,,Bought 1.9900 USDC for $1.99 USD Card Hold Release.
2021-12-01T09:07:52Z,CardBuyBack,USDC,1.99,USD,1,,,,Bought 1.9900 USDC for $1.99 USD Card Hold Release.
2021-12-01T11:34:37Z,CardSpend,USDC,34.95,USD,1,,,,61a75dcb28566b0b330c0db8
2021-12-01T16:34:31Z,CardBuyBack,USDC,5.23,USD,1,,,,Bought 5.2300 USDC for $5.23 USD Card Hold Release.
2021-12-01T20:08:44Z,CardSpend,USDC,5,USD,1,,,,61a7d64a8880d100a36466f8
2021-12-01T22:00:19Z,CardSpend,USDC,5,USD,1,,,,61a7f0716f0ed20da63e6dda
2021-12-02T12:50:41Z,CardSpend,USDC,14.95,USD,1,,,,61a8c11f50a2c302c39579f3
2021-12-02T20:20:17Z,CardSpend,USDC,24,USD,1,,,,61a92a809d20390daf87c346
2021-12-03T07:42:29Z,Receive,USDC,85.874201,USD,1,,,,Received 85.874201 USDC from an external account
2021-12-03T21:12:55Z,CardSpend,USDC,6.51,USD,1,,,,61aa88560c7f7604fc9ad85b
2021-12-04T00:52:41Z,CardSpend,USDC,38.05,USD,1,,,,61aabbd8c8e08300abaed8e5
2021-12-04T04:47:03Z,Rewards Income,USDC,0.063728,USD,1,0.06,0.06,0,Received 0.063728 USDC from Coinbase Rewards
2021-12-04T09:35:21Z,Convert,USDC,50,USD,1,47.74,50,2.26,Converted 50.0000 USDC to 0.50998819 AVAX
2021-12-04T18:45:23Z,Send,USDC,28.332348,USD,1,,,,Sent 28.332348 USDC to 0x7D24FbF18cfb958Ca6962f1381F43fE9dfC5d74e
2021-12-04T19:33:40Z,CardSpend,USDC,16.28,USD,1,,,,61abc292d3db8f51e8e61a30
2021-12-04T22:12:48Z,Receive,USDC,192.875269,USD,1,,,,Received 192.875269 USDC from an external account
2021-12-05T00:37:28Z,CardSpend,USDC,0.99,USD,1,,,,61ac09c743992d1aa6896c5b
2021-12-05T05:35:36Z,CardSpend,USDC,10.79,USD,1,,,,61ac4fa673ec23095146c875
2021-12-05T22:03:34Z,CardSpend,USDC,48.88,USD,1,,,,61ad37340c6c9a1882a29219
2021-12-05T22:57:26Z,CardSpend,USDC,21.68,USD,1,,,,61ad43d34f7860331a3fd31b
2021-12-05T22:58:53Z,CardSpend,USDC,53.6,USD,1,,,,61ad442bffcd54e1c0493e78
2021-12-06T07:18:56Z,CardSpend,USDC,159.04,USD,1,,,,61adb95e1242f9071cb465f3
2021-12-06T09:14:03Z,CardSpend,USDC,48.85,USD,1,,,,61add45a34d99e0732605322
2021-12-06T23:48:14Z,CardSpend,USDC,10.85,USD,1,,,,61aea13b7f598118bebc4454
2021-12-07T08:48:39Z,CardSpend,USDC,186.45,USD,1,,,,61af1fe5cb1a1b12086ca6a1
2021-12-07T11:56:42Z,CardSpend,USDC,1,USD,1,,,,61af4bf8bb8112165c204aeb
2021-12-08T00:55:24Z,CardSpend,USDC,6.51,USD,1,,,,61b0027ac4dd0a0952f7efd3
2021-12-08T01:06:43Z,CardSpend,USDC,10,USD,1,,,,61b0052127830100a5143edb
2021-12-08T01:08:13Z,CardSpend,USDC,10,USD,1,,,,61b0057c90cec40dbab99bfd
2021-12-08T03:37:54Z,CardSpend,USDC,30,USD,1,,,,61b0288f7af629121a7fa973
2021-12-08T06:43:31Z,CardSpend,USDC,26.28,USD,1,,,,61b0541120c86e0b7e9f8e12
2021-12-08T06:43:34Z,CardSpend,USDC,24.14,USD,1,,,,61b054153e919f1429b376e6
2021-12-08T06:43:43Z,CardSpend,USDC,12.05,USD,1,,,,61b0541ae46ee718a48e3f23
2021-12-08T08:18:52Z,CardSpend,USDC,229,USD,1,,,,61b06a6b0ff8ce1219e712b5
2021-12-08T11:42:43Z,CardSpend,USDC,1.99,USD,1,,,,61b09a31b699483d968765ed
2021-12-08T21:06:57Z,CardSpend,USDC,9.99,USD,1,,,,61b11e6ed2818204f67bec15
2021-12-09T00:17:02Z,Buy,USDC,500,USD,1,500,500,0,Bought 500.0000 USDC for $500.00 USD
2021-12-10T00:23:32Z,CardSpend,USDC,29,USD,1,,,,61b29e035d8bfa0fd8e8fcfe
2021-12-10T02:55:30Z,CardSpend,USDC,9.77,USD,1,,,,61b2c1a00422bf00a213d974
2021-12-10T08:26:34Z,Convert,USDC,100,USD,1,96.46,100,3.54,Converted 100.0000 USDC to 96.31835808 UST
2021-12-10T15:35:53Z,CardSpend,USDC,1.99,USD,1,,,,61b373d65c9d66009e9c2363
2021-12-11T01:02:57Z,CardSpend,USDC,34.04,USD,1,,,,61b3f8be371d930727c75a2e
2021-12-11T17:58:12Z,CardSpend,USDC,173.9,USD,1,,,,61b4e6b20d64c5187e3a43c4
2021-12-12T09:29:16Z,CardSpend,USDC,17.03,USD,1,,,,61b5c0eb75cf831650542a6a
2021-12-12T15:57:54Z,CardBuyBack,USDC,16.47,USD,1,,,,Bought 16.4700 USDC for $16.47 USD Card Hold Release.
2021-12-12T20:31:13Z,CardSpend,USDC,7,USD,1,,,,61b65c10d5e5df1aa67422f2
2021-12-12T23:42:50Z,CardSpend,USDC,58.8,USD,1,,,,61b688f8f8248f142e5f1817
2021-12-12T23:42:51Z,CardSpend,USDC,1.99,USD,1,,,,61b688f9d3d1cc1ad08b788e
2021-12-14T10:50:54Z,CardSpend,USDC,4.99,USD,1,,,,61b8770d996274383c2def5a
2021-12-14T19:38:34Z,CardSpend,USDC,8.39,USD,1,,,,61b8f2b82c34c0187c4be26a
2021-12-15T01:22:13Z,CardSpend,USDC,34.04,USD,1,,,,61b9434002a40e144dccec09
2021-12-15T03:19:20Z,CardSpend,USDC,19.99,USD,1,,,,61b95eb6dcf9f3120951a0de
2021-12-15T07:19:34Z,CardSpend,USDC,23.2,USD,1,,,,61b99704bc41210951db654a
2021-12-15T09:10:19Z,CardSpend,USDC,8.68,USD,1,,,,61b9b0f69196dd0da7f0a261
2021-12-17T00:56:03Z,CardSpend,USDC,54.3,USD,1,,,,61bbe0206448b2072069b7b2
2021-12-17T00:56:03Z,CardSpend,USDC,1.99,USD,1,,,,61bbe022b41ac2071dede223
2021-12-17T01:21:36Z,Receive,USDC,211.520662,USD,1,,,,Received 211.520662 USDC from an external account
2021-12-18T06:40:56Z,Receive,USDC,231.853796,USD,1,,,,Received 231.853796 USDC from an external account
2021-12-18T23:09:39Z,CardSpend,USDC,72.23,USD,1,,,,61be6a30d799c30ff1b74b7d
2021-12-18T23:12:08Z,CardSpend,USDC,72.23,USD,1,,,,61be6ac602fb160da8a59cfe
2021-12-18T23:29:26Z,CardBuyBack,USDC,72.23,USD,1,,,,Bought 72.2300 USDC for $72.23 USD Card Hold Release.
2021-12-18T23:47:57Z,CardSpend,USDC,13.03,USD,1,,,,61be732bcbe04f1425487d7f
2021-12-19T00:20:08Z,CardSpend,USDC,20.78,USD,1,,,,61be7ab75dc79502d750caf7
2021-12-19T01:48:34Z,CardSpend,USDC,3.74,USD,1,,,,61be8f708af0da1207494f8a
2021-12-19T10:24:49Z,CardSpend,USDC,4,USD,1,,,,61bf086fe6a50411f7fc87b2
2021-12-19T19:58:59Z,CardSpend,USDC,19.54,USD,1,,,,61bf8f01ef3a72eaba70696b
2021-12-19T23:52:19Z,CardSpend,USDC,7.59,USD,1,,,,61bfc5b136631b04f2a71775
2021-12-20T20:52:16Z,CardSpend,USDC,51.71,USD,1,,,,61c0ecfee0350c04fc26c8fd
2021-12-21T01:18:27Z,CardSpend,USDC,38.05,USD,1,,,,61c12b617935421448396b0d
2021-12-21T03:57:09Z,CardSpend,USDC,3.25,USD,1,,,,61c150930a1acc0735ba054c
2021-12-21T17:12:17Z,CardBuyBack,USDC,6.75,USD,1,,,,Bought 6.7500 USDC for $6.75 USD Card Hold Release.
2021-12-21T17:27:17Z,CardSpend,USDC,10.85,USD,1,,,,61c20e733477430fd73b91ce
2021-12-21T23:25:12Z,CardSpend,USDC,5,USD,1,,,,61c26253eb4edd165d08b701
2021-12-24T00:56:47Z,CardSpend,USDC,58.8,USD,1,,,,61c51acd320633142ceaa764
2021-12-24T00:56:49Z,CardSpend,USDC,1.99,USD,1,,,,61c51acff96cb2050bdb74a4
2021-12-24T01:09:21Z,CardSpend,USDC,12.95,USD,1,,,,61c51dbf1a9a530b7dab873a
2021-12-24T01:14:35Z,CardSpend,USDC,14.49,USD,1,,,,61c51ef977667f166321fe7b
2020-08-20T18:14:19Z,Buy,BAT,1383.17651134,USD,0.3562,492.66,500,7.34,"Bought 1,383.17651134 BAT for $500.00 USD"
2020-09-06T21:11:47Z,Send,BAT,1602.0736264,USD,0.26,,,,"Sent 1,602.0736264 BAT to 0x7D24FbF18cfb958Ca6962f1381F43fE9dfC5d74e"
